ModuleName,PhisycalName,ChannelType,ChannelId,ChannelDataType,UnitOfMeasure,Decimals,LogicalNames,ModuleID,ChannelEnabled,ChannelInfo,Description,LogicalName,IsNumeric,Name,AlarmStatus/BenchAlarmOn,AlarmStatus/EngineAlarmOn,AlarmStatus/Status,AlarmStatus/UpperLimit,AlarmStatus/LowerLimit,AlarmStatus/IsAlarmOn,Warning,WarningStatus/BenchAlarmOn,WarningStatus/EngineAlarmOn,WarningStatus/Status,WarningStatus/UpperLimit,WarningStatus/LowerLimit,WarningStatus/IsAlarmOn,EndAcquisitionValue,StartAcquisitionValue,System,BufferedValuesCount,BufferLength,IsBufferFull,BlackBoxLength,Tag,MeasureType,Direction,Category,Key,,,,,,
DSG_CanCcp,tez_l_4_CCP1_AE31a,0,15,8,ms,2,tez_l_4_CCP1_AE31a,3005,TRUE,,,,TRUE,tez_l_4_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935695,,,4,,,
DSG_CanCcp,tez_l_4_CCP1_AE31a_AVERAGE,0,409,8,ms,2,tez_l_4_CCP1_AE31a,3005,TRUE,,,,TRUE,tez_l_4_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936089,,,,,,
DSG_CanCcp,tez_l_5_CCP1_AE31a,0,16,8,ms,2,tez_l_5_CCP1_AE31a,3005,TRUE,,,,TRUE,tez_l_5_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935696,,,4,,,
DSG_CanCcp,tez_l_5_CCP1_AE31a_AVERAGE,0,410,8,ms,2,tez_l_5_CCP1_AE31a,3005,TRUE,,,,TRUE,tez_l_5_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936090,,,,,,
DSG_CanCcp,wee_CCP1_AE31a,0,17,8,Grad KW,2,wee_CCP1_AE31a,3005,TRUE,,,,TRUE,wee_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935697,,,2,,,
DSG_CanCcp,wee_CCP1_AE31a_AVERAGE,0,411,8,Grad KW,2,wee_CCP1_AE31a,3005,TRUE,,,,TRUE,wee_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936091,,,3,,,
DSG_CanCcp,wnwa_w_CCP1_AE31a,0,18,8,Grad KW,2,wnwa_w_CCP1_AE31a,3005,TRUE,,,,TRUE,wnwa_w_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935698,,,3,,,
DSG_CanCcp,wnwa_w_CCP1_AE31a_AVERAGE,0,412,8,Grad KW,2,wnwa_w_CCP1_AE31a,3005,TRUE,,,,TRUE,wnwa_w_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936092,,,4,,,
DSG_CanCcp,wnwe_w_CCP1_AE31a,0,19,8,Grad KW,2,wnwe_w_CCP1_AE31a,3005,TRUE,,,,TRUE,wnwe_w_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935699,,,3,,,
DSG_CanCcp,wnwe_w_CCP1_AE31a_AVERAGE,0,413,8,Grad KW,2,wnwe_w_CCP1_AE31a,3005,TRUE,,,,TRUE,wnwe_w_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936093,,,4,,,
